date,close
22-Jul-08,62.02
23-Jul-08,66.26
24-Jul-08,59.03
25-Jul-08,62.12
28-Jul-08,54.40
29-Jul-08,57.08
30-Jul-08,59.88
31-Jul-08,58.95
1-Aug-08,6.66
4-Aug-08,3.23
5-Aug-08,0.64
6-Aug-08,4.19
7-Aug-08,3.57
8-Aug-08,9.55
11-Aug-08,73.56
12-Aug-08,76.73
13-Aug-08,79.30
14-Aug-08,79.32
15-Aug-08,75.74
18-Aug-08,75.39
19-Aug-08,73.53
20-Aug-08,75.84
21-Aug-08,74.29
22-Aug-08,76.79
25-Aug-08,72.55
26-Aug-08,73.64
27-Aug-08,74.67
28-Aug-08,73.74
29-Aug-08,69.53
2-Sep-08,6.19
3-Sep-08,6.96
4-Sep-08,1.22
5-Sep-08,0.18
8-Sep-08,7.92
9-Sep-08,1.68
10-Sep-08,51.61
11-Sep-08,52.65
12-Sep-08,48.94
15-Sep-08,40.36
16-Sep-08,39.88
17-Sep-08,27.83
18-Sep-08,34.09
19-Sep-08,40.91
22-Sep-08,31.05
23-Sep-08,26.84
24-Sep-08,28.71
25-Sep-08,31.93
26-Sep-08,28.24
29-Sep-08,05.26
30-Sep-08,13.66
1-Oct-08,9.12
2-Oct-08,0.10
3-Oct-08,.07
6-Oct-08,.14
7-Oct-08,.16
8-Oct-08,.79
9-Oct-08,.74
10-Oct-08,6.80
13-Oct-08,10.26
14-Oct-08,04.08
15-Oct-08,7.95
16-Oct-08,01.89
17-Oct-08,7.40
20-Oct-08,8.44
21-Oct-08,1.49
22-Oct-08,6.87
23-Oct-08,8.23
24-Oct-08,6.38
27-Oct-08,2.09
28-Oct-08,9.91
29-Oct-08,04.55
30-Oct-08,11.04
31-Oct-08,07.59
3-Nov-08,6.96
4-Nov-08,0.99
5-Nov-08,3.30
6-Nov-08,.10
7-Nov-08,.24
10-Nov-08,5.88
11-Nov-08,4.77
12-Nov-08,0.12
13-Nov-08,6.44
14-Nov-08,0.24
17-Nov-08,8.14
18-Nov-08,9.91
19-Nov-08,6.29
20-Nov-08,0.49
21-Nov-08,2.58
24-Nov-08,2.95
25-Nov-08,0.80
26-Nov-08,5.00
27-Nov-08,5.00
28-Nov-08,2.67
1-Dec-08,.93
2-Dec-08,.47
3-Dec-08,.90
4-Dec-08,.41
5-Dec-08,.00
8-Dec-08,.72
9-Dec-08,0.06
10-Dec-08,8.21
11-Dec-08,5.00
12-Dec-08,8.27
15-Dec-08,4.75
16-Dec-08,5.43
17-Dec-08,9.16
18-Dec-08,9.43
19-Dec-08,0.00
22-Dec-08,5.74
23-Dec-08,6.38
24-Dec-08,5.04
25-Dec-08,5.04
26-Dec-08,5.81
29-Dec-08,6.61
30-Dec-08,6.29
31-Dec-08,5.35
1-Jan-09,.35
2-Jan-09,.75
5-Jan-09,.58
6-Jan-09,.02
7-Jan-09,.01
8-Jan-09,.70
9-Jan-09,.58
12-Jan-09,8.66
13-Jan-09,7.71
14-Jan-09,5.33
15-Jan-09,3.38
16-Jan-09,2.33
20-Jan-09,8.20
21-Jan-09,2.83
22-Jan-09,8.36
23-Jan-09,8.36
26-Jan-09,9.64
27-Jan-09,0.73
28-Jan-09,4.20
29-Jan-09,3.00
30-Jan-09,0.13
2-Feb-09,.51
3-Feb-09,.98
4-Feb-09,.55
5-Feb-09,.46
6-Feb-09,.72
9-Feb-09,2.51
10-Feb-09,7.83
11-Feb-09,6.82
12-Feb-09,9.27
13-Feb-09,9.16
17-Feb-09,4.53
18-Feb-09,4.37
19-Feb-09,0.64
20-Feb-09,1.20
23-Feb-09,6.95
24-Feb-09,0.25
25-Feb-09,1.16
26-Feb-09,9.19
27-Feb-09,9.31
2-Mar-09,.94
3-Mar-09,.37
4-Mar-09,.17
5-Mar-09,.84
6-Mar-09,.30
9-Mar-09,.11
10-Mar-09,8.63
11-Mar-09,2.68
12-Mar-09,6.35
13-Mar-09,5.93
16-Mar-09,5.42
17-Mar-09,9.66
18-Mar-09,01.52
19-Mar-09,01.62
20-Mar-09,01.59
23-Mar-09,07.66
24-Mar-09,06.50
25-Mar-09,06.49
26-Mar-09,09.87
27-Mar-09,06.85
30-Mar-09,04.49
31-Mar-09,05.12
1-Apr-09,8.69
2-Apr-09,2.71
3-Apr-09,5.99
6-Apr-09,8.45
7-Apr-09,5.00
8-Apr-09,6.32
9-Apr-09,9.57
10-Apr-09,19.57
13-Apr-09,20.22
14-Apr-09,18.31
15-Apr-09,17.64
16-Apr-09,21.45
17-Apr-09,23.42
20-Apr-09,20.50
21-Apr-09,21.76
22-Apr-09,21.51
23-Apr-09,25.40
24-Apr-09,23.90
27-Apr-09,24.73
28-Apr-09,23.90
29-Apr-09,25.14
30-Apr-09,25.83
1-May-09,7.24
4-May-09,2.07
5-May-09,2.71
6-May-09,2.50
7-May-09,9.06
8-May-09,9.19
11-May-09,29.57
12-May-09,24.42
13-May-09,19.49
14-May-09,22.95
15-May-09,22.42
18-May-09,26.65
19-May-09,27.45
20-May-09,25.87
21-May-09,24.18
22-May-09,22.50
26-May-09,30.78
27-May-09,33.05
28-May-09,35.07
29-May-09,35.81
1-Jun-09,9.35
2-Jun-09,9.49
3-Jun-09,0.95
4-Jun-09,3.74
5-Jun-09,4.67
8-Jun-09,3.85
9-Jun-09,2.72
10-Jun-09,40.25
11-Jun-09,39.95
12-Jun-09,36.97
15-Jun-09,36.09
16-Jun-09,36.35
17-Jun-09,35.58
18-Jun-09,35.88
19-Jun-09,39.48
22-Jun-09,37.37
23-Jun-09,34.01
24-Jun-09,36.22
25-Jun-09,39.86
26-Jun-09,42.44
29-Jun-09,41.97
30-Jun-09,42.43
1-Jul-09,2.83
2-Jul-09,0.02
3-Jul-09,0.02
6-Jul-09,8.61
7-Jul-09,5.40
8-Jul-09,7.22
9-Jul-09,6.36
10-Jul-09,38.52
13-Jul-09,42.34
14-Jul-09,42.27
15-Jul-09,46.88
16-Jul-09,47.52
17-Jul-09,51.75
20-Jul-09,52.91
21-Jul-09,51.51
22-Jul-09,56.74
23-Jul-09,57.82
24-Jul-09,59.99
27-Jul-09,60.10
28-Jul-09,60.00
29-Jul-09,60.03
30-Jul-09,62.79
31-Jul-09,63.39
3-Aug-09,6.43
4-Aug-09,5.55
5-Aug-09,5.11
6-Aug-09,3.91
7-Aug-09,5.51
10-Aug-09,64.72
12-Aug-09,65.31
13-Aug-09,68.42
14-Aug-09,66.78
17-Aug-09,59.59
18-Aug-09,64.00
19-Aug-09,64.60
20-Aug-09,66.33
21-Aug-09,69.22
24-Aug-09,69.06
25-Aug-09,69.40
26-Aug-09,67.41
27-Aug-09,69.45
28-Aug-09,70.05
31-Aug-09,68.21
1-Sep-09,5.30
2-Sep-09,5.18
3-Sep-09,6.55
4-Sep-09,0.31
8-Sep-09,2.93
9-Sep-09,1.14
10-Sep-09,72.56
11-Sep-09,72.16
14-Sep-09,73.72
15-Sep-09,75.16
16-Sep-09,81.87
17-Sep-09,84.55
18-Sep-09,85.02
21-Sep-09,84.02
22-Sep-09,84.48
23-Sep-09,85.50
24-Sep-09,83.82
25-Sep-09,82.37
28-Sep-09,86.15
29-Sep-09,85.38
30-Sep-09,85.35
1-Oct-09,0.86
2-Oct-09,4.90
5-Oct-09,6.02
6-Oct-09,0.01
7-Oct-09,0.25
8-Oct-09,9.27
9-Oct-09,0.47
12-Oct-09,90.81
13-Oct-09,90.02
14-Oct-09,91.29
15-Oct-09,90.56
16-Oct-09,88.05
19-Oct-09,89.86
20-Oct-09,98.76
21-Oct-09,04.92
22-Oct-09,05.20
23-Oct-09,03.94
26-Oct-09,02.48
27-Oct-09,97.37
28-Oct-09,92.40
29-Oct-09,96.35
30-Oct-09,88.50
2-Nov-09,9.31
3-Nov-09,8.75
4-Nov-09,0.81
5-Nov-09,4.03
6-Nov-09,4.34
9-Nov-09,1.46
10-Nov-09,02.98
11-Nov-09,03.25
12-Nov-09,01.99
13-Nov-09,04.45
16-Nov-09,06.63
17-Nov-09,07.00
18-Nov-09,05.96
19-Nov-09,00.51
20-Nov-09,99.92
23-Nov-09,05.88
24-Nov-09,04.44
25-Nov-09,04.19
26-Nov-09,04.19
27-Nov-09,00.59
30-Nov-09,99.91
1-Dec-09,6.97
2-Dec-09,6.23
3-Dec-09,6.48
4-Dec-09,3.32
7-Dec-09,8.95
8-Dec-09,9.87
9-Dec-09,7.80
10-Dec-09,96.43
11-Dec-09,94.67
14-Dec-09,96.98
15-Dec-09,94.17
16-Dec-09,95.03
17-Dec-09,91.86
18-Dec-09,95.43
21-Dec-09,98.23
22-Dec-09,00.36
23-Dec-09,02.10
24-Dec-09,09.04
25-Dec-09,09.04
28-Dec-09,11.61
29-Dec-09,09.10
30-Dec-09,11.64
31-Dec-09,10.73
1-Jan-10,0.73
4-Jan-10,4.01
5-Jan-10,4.38
6-Jan-10,0.97
7-Jan-10,0.58
8-Jan-10,1.98
11-Jan-10,10.11
12-Jan-10,07.72
13-Jan-10,10.65
14-Jan-10,09.43
15-Jan-10,05.93
18-Jan-10,05.93
19-Jan-10,15.04
20-Jan-10,11.72
21-Jan-10,08.07
22-Jan-10,97.75
25-Jan-10,03.08
26-Jan-10,05.94
27-Jan-10,07.88
28-Jan-10,99.29
29-Jan-10,92.06
1-Feb-10,4.73
2-Feb-10,5.86
3-Feb-10,9.23
4-Feb-10,2.05
5-Feb-10,5.46
8-Feb-10,4.12
9-Feb-10,6.19
10-Feb-10,95.12
11-Feb-10,98.67
12-Feb-10,00.38
15-Feb-10,00.38
16-Feb-10,03.40
17-Feb-10,02.55
18-Feb-10,02.93
19-Feb-10,01.67
22-Feb-10,00.42
23-Feb-10,97.06
24-Feb-10,00.66
25-Feb-10,02.00
26-Feb-10,04.62
1-Mar-10,8.99
2-Mar-10,8.85
3-Mar-10,9.33
4-Mar-10,0.71
5-Mar-10,8.95
8-Mar-10,9.08
9-Mar-10,3.02
10-Mar-10,24.84
11-Mar-10,25.50
12-Mar-10,26.60
15-Mar-10,23.84
16-Mar-10,24.45
17-Mar-10,24.12
18-Mar-10,24.65
19-Mar-10,22.25
22-Mar-10,24.75
23-Mar-10,28.36
24-Mar-10,29.37
25-Mar-10,26.65
26-Mar-10,30.90
29-Mar-10,32.39
30-Mar-10,35.84
31-Mar-10,35.00
1-Apr-10,5.97
2-Apr-10,5.97
5-Apr-10,8.49
6-Apr-10,9.54
7-Apr-10,0.60
8-Apr-10,9.95
9-Apr-10,1.79
12-Apr-10,42.29
13-Apr-10,42.43
14-Apr-10,45.69
15-Apr-10,48.92
16-Apr-10,47.40
19-Apr-10,47.07
20-Apr-10,44.59
21-Apr-10,59.22
22-Apr-10,66.47
23-Apr-10,70.83
26-Apr-10,69.50
27-Apr-10,62.04
28-Apr-10,61.60
29-Apr-10,68.64
30-Apr-10,61.09
3-May-10,6.35
4-May-10,8.68
5-May-10,5.98
6-May-10,6.25
7-May-10,5.86
10-May-10,53.99
11-May-10,56.52
12-May-10,62.09
13-May-10,58.36
14-May-10,53.82
17-May-10,54.22
18-May-10,52.36
19-May-10,48.34
20-May-10,37.76
21-May-10,42.32
24-May-10,46.76
25-May-10,45.22
26-May-10,44.11
27-May-10,53.35
28-May-10,56.88
31-May-10,56.88
1-Jun-10,0.83
2-Jun-10,3.95
3-Jun-10,3.12
4-Jun-10,5.96
7-Jun-10,0.94
8-Jun-10,9.33
9-Jun-10,3.20
10-Jun-10,50.51
11-Jun-10,53.51
14-Jun-10,54.28
15-Jun-10,59.69
16-Jun-10,67.25
17-Jun-10,71.87
18-Jun-10,74.07
21-Jun-10,70.17
22-Jun-10,73.85
23-Jun-10,70.97
24-Jun-10,69.00
25-Jun-10,66.70
28-Jun-10,68.30
29-Jun-10,56.17
30-Jun-10,51.53
1-Jul-10,8.48
2-Jul-10,6.94
5-Jul-10,6.94
6-Jul-10,8.63
7-Jul-10,8.66
8-Jul-10,8.09
9-Jul-10,9.62
12-Jul-10,57.28
13-Jul-10,51.80
14-Jul-10,52.73
15-Jul-10,51.45
16-Jul-10,49.90
19-Jul-10,45.58
20-Jul-10,51.89
21-Jul-10,54.24
22-Jul-10,59.02
23-Jul-10,59.94
26-Jul-10,59.28
27-Jul-10,64.08
28-Jul-10,60.96
29-Jul-10,58.11
30-Jul-10,57.25
2-Aug-10,1.85
3-Aug-10,1.93
4-Aug-10,2.98
5-Aug-10,1.70
6-Aug-10,0.09
9-Aug-10,1.75
10-Aug-10,59.41
11-Aug-10,50.19
12-Aug-10,51.79
13-Aug-10,49.10
16-Aug-10,47.64
17-Aug-10,51.97
18-Aug-10,53.07
19-Aug-10,49.88
20-Aug-10,49.64
23-Aug-10,45.80
24-Aug-10,39.93
25-Aug-10,42.89
26-Aug-10,40.28
27-Aug-10,41.62
30-Aug-10,42.50
31-Aug-10,43.10
1-Sep-10,0.33
2-Sep-10,2.17
3-Sep-10,8.77
6-Sep-10,8.77
7-Sep-10,7.81
8-Sep-10,2.92
9-Sep-10,3.07
10-Sep-10,63.41
13-Sep-10,67.04
14-Sep-10,68.06
15-Sep-10,70.22
16-Sep-10,76.57
17-Sep-10,75.37
20-Sep-10,83.23
21-Sep-10,83.77
22-Sep-10,87.75
23-Sep-10,88.92
24-Sep-10,92.32
27-Sep-10,91.16
28-Sep-10,86.86
29-Sep-10,87.37
30-Sep-10,83.75
1-Oct-10,2.52
4-Oct-10,8.64
5-Oct-10,8.94
6-Oct-10,9.19
7-Oct-10,9.22
8-Oct-10,4.07
11-Oct-10,95.36
12-Oct-10,98.54
13-Oct-10,00.14
14-Oct-10,02.31
15-Oct-10,14.74
18-Oct-10,18.00
19-Oct-10,09.49
20-Oct-10,10.53
21-Oct-10,09.52
22-Oct-10,07.47
25-Oct-10,08.84
26-Oct-10,08.05
27-Oct-10,07.83
28-Oct-10,05.24
29-Oct-10,00.98
1-Nov-10,4.18
2-Nov-10,9.36
3-Nov-10,2.80
4-Nov-10,8.27
5-Nov-10,7.13
8-Nov-10,8.62
9-Nov-10,6.08
10-Nov-10,18.03
11-Nov-10,16.66
12-Nov-10,08.03
15-Nov-10,07.04
16-Nov-10,01.59
17-Nov-10,00.50
18-Nov-10,08.43
19-Nov-10,06.73
22-Nov-10,13.36
23-Nov-10,08.73
24-Nov-10,14.80
26-Nov-10,15.00
29-Nov-10,16.87
30-Nov-10,11.15
1-Dec-10,6.40
2-Dec-10,8.15
3-Dec-10,7.44
6-Dec-10,0.15
7-Dec-10,8.21
8-Dec-10,1.01
9-Dec-10,9.76
10-Dec-10,20.56
13-Dec-10,21.67
14-Dec-10,20.29
15-Dec-10,20.36
16-Dec-10,21.25
17-Dec-10,20.61
20-Dec-10,22.21
21-Dec-10,24.20
22-Dec-10,25.16
23-Dec-10,23.60
27-Dec-10,24.68
28-Dec-10,25.47
29-Dec-10,25.29
30-Dec-10,23.66
31-Dec-10,22.56
3-Jan-11,9.57
4-Jan-11,1.29
5-Jan-11,4.00
6-Jan-11,3.73
7-Jan-11,6.12
10-Jan-11,42.46
11-Jan-11,41.64
12-Jan-11,44.42
13-Jan-11,45.68
14-Jan-11,48.48
18-Jan-11,40.65
19-Jan-11,38.84
20-Jan-11,32.68
21-Jan-11,26.72
24-Jan-11,37.45
25-Jan-11,41.40
26-Jan-11,43.85
27-Jan-11,43.21
28-Jan-11,36.10
31-Jan-11,39.32
1-Feb-11,5.03
2-Feb-11,4.32
3-Feb-11,3.44
4-Feb-11,6.50
7-Feb-11,1.88
8-Feb-11,5.20
9-Feb-11,8.16
10-Feb-11,54.54
11-Feb-11,56.85
14-Feb-11,59.18
15-Feb-11,59.90
16-Feb-11,63.13
17-Feb-11,58.30
18-Feb-11,50.56
22-Feb-11,38.61
23-Feb-11,42.62
24-Feb-11,42.88
25-Feb-11,48.16
28-Feb-11,53.21
1-Mar-11,9.31
2-Mar-11,2.12
3-Mar-11,9.56
4-Mar-11,0.00
7-Mar-11,5.36
8-Mar-11,5.76
9-Mar-11,2.47
10-Mar-11,46.67
11-Mar-11,51.99
14-Mar-11,53.56
15-Mar-11,45.43
16-Mar-11,30.01
17-Mar-11,34.64
18-Mar-11,30.67
21-Mar-11,39.30
22-Mar-11,41.20
23-Mar-11,39.19
24-Mar-11,44.97
25-Mar-11,51.54
28-Mar-11,50.44
29-Mar-11,50.96
30-Mar-11,48.63
31-Mar-11,48.51
1-Apr-11,4.56
4-Apr-11,1.19
5-Apr-11,8.89
6-Apr-11,8.04
7-Apr-11,8.08
8-Apr-11,5.06
11-Apr-11,30.80
12-Apr-11,32.40
13-Apr-11,36.13
14-Apr-11,32.42
15-Apr-11,27.46
18-Apr-11,31.85
19-Apr-11,37.86
20-Apr-11,42.41
21-Apr-11,50.70
25-Apr-11,53.01
26-Apr-11,50.42
27-Apr-11,50.15
28-Apr-11,46.75
29-Apr-11,50.13
2-May-11,6.28
3-May-11,8.20
4-May-11,9.57
5-May-11,6.75
6-May-11,6.66
9-May-11,7.60
10-May-11,49.45
11-May-11,47.23
12-May-11,46.57
13-May-11,40.50
16-May-11,33.30
17-May-11,36.14
18-May-11,39.87
19-May-11,40.53
20-May-11,35.22
23-May-11,34.40
24-May-11,32.19
25-May-11,36.78
26-May-11,35.00
27-May-11,37.41
31-May-11,47.83
1-Jun-11,5.51
2-Jun-11,6.10
3-Jun-11,3.44
6-Jun-11,8.04
7-Jun-11,2.04
8-Jun-11,2.24
9-Jun-11,1.49
10-Jun-11,25.90
13-Jun-11,26.60
14-Jun-11,32.44
15-Jun-11,26.75
16-Jun-11,25.16
17-Jun-11,20.26
20-Jun-11,15.32
21-Jun-11,25.30
22-Jun-11,22.61
23-Jun-11,31.23
24-Jun-11,26.35
27-Jun-11,32.04
28-Jun-11,35.26
29-Jun-11,34.04
30-Jun-11,35.67
1-Jul-11,3.26
5-Jul-11,9.43
6-Jul-11,1.76
7-Jul-11,7.20
8-Jul-11,9.71
11-Jul-11,54.00
12-Jul-11,53.75
13-Jul-11,58.02
14-Jul-11,57.77
15-Jul-11,64.92
18-Jul-11,73.80
19-Jul-11,76.85
20-Jul-11,86.90
21-Jul-11,87.29
22-Jul-11,93.30
25-Jul-11,98.50
26-Jul-11,03.41
27-Jul-11,92.59
28-Jul-11,91.82
29-Jul-11,90.48
1-Aug-11,6.75
2-Aug-11,8.91
3-Aug-11,2.57
4-Aug-11,7.37
5-Aug-11,3.62
8-Aug-11,3.21
9-Aug-11,4.01
10-Aug-11,63.69
11-Aug-11,73.70
12-Aug-11,76.99
15-Aug-11,83.41
16-Aug-11,80.48
17-Aug-11,80.44
18-Aug-11,66.05
19-Aug-11,56.03
22-Aug-11,56.44
23-Aug-11,73.60
24-Aug-11,76.18
25-Aug-11,73.72
26-Aug-11,83.58
29-Aug-11,89.97
30-Aug-11,89.99
31-Aug-11,84.83
1-Sep-11,1.03
2-Sep-11,4.05
6-Sep-11,9.74
7-Sep-11,3.93
8-Sep-11,4.14
9-Sep-11,7.48
12-Sep-11,79.94
13-Sep-11,84.62
14-Sep-11,89.30
15-Sep-11,92.96
16-Sep-11,00.50
19-Sep-11,11.63
20-Sep-11,13.45
21-Sep-11,12.14
22-Sep-11,01.82
23-Sep-11,04.30
26-Sep-11,03.17
27-Sep-11,99.26
28-Sep-11,97.01
29-Sep-11,90.57
30-Sep-11,81.32
3-Oct-11,4.60
4-Oct-11,2.50
5-Oct-11,8.25
6-Oct-11,7.37
7-Oct-11,9.80
10-Oct-11,88.81
11-Oct-11,00.29
12-Oct-11,02.19
13-Oct-11,08.43
14-Oct-11,22.00
17-Oct-11,19.99
18-Oct-11,22.24
19-Oct-11,98.62
20-Oct-11,95.31
21-Oct-11,92.87
24-Oct-11,05.77
25-Oct-11,97.77
26-Oct-11,00.60
27-Oct-11,04.69
28-Oct-11,04.95
31-Oct-11,04.78
1-Nov-11,6.51
2-Nov-11,7.41
3-Nov-11,3.07
4-Nov-11,0.24
7-Nov-11,9.73
8-Nov-11,6.23
9-Nov-11,5.28
10-Nov-11,85.22
11-Nov-11,84.62
14-Nov-11,79.26
15-Nov-11,88.83
16-Nov-11,84.77
17-Nov-11,77.41
18-Nov-11,74.94
21-Nov-11,69.01
22-Nov-11,76.51
23-Nov-11,66.99
25-Nov-11,63.57
28-Nov-11,76.12
29-Nov-11,73.20
30-Nov-11,82.20
1-Dec-11,7.93
2-Dec-11,9.70
5-Dec-11,3.01
6-Dec-11,0.95
7-Dec-11,9.09
8-Dec-11,0.66
9-Dec-11,3.62
12-Dec-11,91.84
13-Dec-11,88.81
14-Dec-11,80.19
