date,close
12-Nov-00,316
13-Nov-00,317
14-Nov-00,318
15-Nov-00,319
16-Nov-00,320
17-Nov-00,321
18-Nov-00,322
19-Nov-00,323
20-Nov-00,324
21-Nov-00,325
22-Nov-00,326
23-Nov-00,327
24-Nov-00,328
25-Nov-00,329
26-Nov-00,330
27-Nov-00,331
28-Nov-00,332
29-Nov-00,333
30-Nov-00,334
01-Dez-00,335
02-Dez-00,336
03-Dez-00,337
04-Dez-00,338
05-Dez-00,339
06-Dez-00,340
07-Dez-00,341
08-Dez-00,342
09-Dez-00,343
10-Dez-00,344
11-Dez-00,345
12-Dez-00,346
13-Dez-00,347
14-Dez-00,348
15-Dez-00,349
16-Dez-00,350
17-Dez-00,351
18-Dez-00,352
19-Dez-00,353
20-Dez-00,354
21-Dez-00,355
22-Dez-00,356
23-Dez-00,357
24-Dez-00,358
25-Dez-00,359
26-Dez-00,360
27-Dez-00,361
28-Dez-00,362
29-Dez-00,363
30-Dez-00,364
31-Dez-00,365
01-Jan-01,366
02-Jan-01,367
03-Jan-01,368
04-Jan-01,369
05-Jan-01,370
06-Jan-01,371
07-Jan-01,372
08-Jan-01,373
09-Jan-01,374
10-Jan-01,375
11-Jan-01,376
12-Jan-01,377
13-Jan-01,378
14-Jan-01,379
15-Jan-01,380
16-Jan-01,381
17-Jan-01,382
18-Jan-01,383
19-Jan-01,384
20-Jan-01,385
21-Jan-01,386
22-Jan-01,387
23-Jan-01,388
24-Jan-01,389
25-Jan-01,390
26-Jan-01,391
27-Jan-01,392
28-Jan-01,393
29-Jan-01,394
30-Jan-01,395
31-Jan-01,396
01-Feb-01,397
02-Feb-01,398
03-Feb-01,399
04-Feb-01,400
05-Feb-01,401
06-Feb-01,402
07-Feb-01,403
08-Feb-01,404
09-Feb-01,405
10-Feb-01,406
11-Feb-01,407
12-Feb-01,408
13-Feb-01,409
14-Feb-01,410
15-Feb-01,411
16-Feb-01,412
17-Feb-01,413
18-Feb-01,414
19-Feb-01,415
20-Feb-01,416
21-Feb-01,417
22-Feb-01,418
23-Feb-01,419
24-Feb-01,420
25-Feb-01,421
26-Feb-01,422
27-Feb-01,423
28-Feb-01,424
01-Mrz-01,425
02-Mrz-01,426
03-Mrz-01,427
04-Mrz-01,428
05-Mrz-01,429
06-Mrz-01,430
07-Mrz-01,431
08-Mrz-01,432
09-Mrz-01,433
10-Mrz-01,434
11-Mrz-01,435
12-Mrz-01,436
13-Mrz-01,437
14-Mrz-01,438
15-Mrz-01,439
16-Mrz-01,440
17-Mrz-01,441
18-Mrz-01,442
19-Mrz-01,443
20-Mrz-01,444
21-Mrz-01,445
22-Mrz-01,446
23-Mrz-01,447
24-Mrz-01,448
25-Mrz-01,449
26-Mrz-01,450
27-Mrz-01,451
28-Mrz-01,452
29-Mrz-01,453
30-Mrz-01,454
31-Mrz-01,455
01-Apr-01,456
02-Apr-01,457
03-Apr-01,458
04-Apr-01,459
05-Apr-01,460
06-Apr-01,461
07-Apr-01,462
08-Apr-01,463
09-Apr-01,464
10-Apr-01,465
11-Apr-01,466
12-Apr-01,467
13-Apr-01,468
14-Apr-01,469
15-Apr-01,470
16-Apr-01,471
17-Apr-01,472
18-Apr-01,473
19-Apr-01,474
20-Apr-01,475
21-Apr-01,476
22-Apr-01,477
23-Apr-01,478
24-Apr-01,479
25-Apr-01,480
26-Apr-01,481
27-Apr-01,482
28-Apr-01,483
29-Apr-01,484
30-Apr-01,485
01-Mai-01,486
02-Mai-01,487
03-Mai-01,488
04-Mai-01,489
05-Mai-01,490
06-Mai-01,491
07-Mai-01,492
08-Mai-01,493
09-Mai-01,494
10-Mai-01,495
11-Mai-01,496
12-Mai-01,497
13-Mai-01,498
14-Mai-01,499
15-Mai-01,500
16-Mai-01,501
17-Mai-01,502
18-Mai-01,503
19-Mai-01,504
20-Mai-01,505
21-Mai-01,506
22-Mai-01,507
23-Mai-01,508
24-Mai-01,509
25-Mai-01,510
26-Mai-01,511
27-Mai-01,512
28-Mai-01,513
29-Mai-01,514
30-Mai-01,515
31-Mai-01,516
01-Jun-01,517
02-Jun-01,518
03-Jun-01,519
04-Jun-01,520
05-Jun-01,521
06-Jun-01,522
07-Jun-01,523
08-Jun-01,524
09-Jun-01,525
10-Jun-01,526
11-Jun-01,527
12-Jun-01,528
13-Jun-01,529
14-Jun-01,530
15-Jun-01,531
16-Jun-01,532
17-Jun-01,533
18-Jun-01,534
19-Jun-01,535
20-Jun-01,536
21-Jun-01,537
22-Jun-01,538
23-Jun-01,539
24-Jun-01,540
25-Jun-01,541
26-Jun-01,542
27-Jun-01,543
28-Jun-01,544
29-Jun-01,545
30-Jun-01,546
01-Jul-01,547
02-Jul-01,548
03-Jul-01,549
04-Jul-01,550
05-Jul-01,551
06-Jul-01,552
07-Jul-01,553
08-Jul-01,554
09-Jul-01,555
10-Jul-01,556
11-Jul-01,557
12-Jul-01,558
13-Jul-01,559
14-Jul-01,560
15-Jul-01,561
16-Jul-01,562
17-Jul-01,563
18-Jul-01,564
19-Jul-01,565
20-Jul-01,566
21-Jul-01,567
22-Jul-01,568
23-Jul-01,569
24-Jul-01,570
25-Jul-01,571
26-Jul-01,572
27-Jul-01,573
28-Jul-01,574
29-Jul-01,575
30-Jul-01,576
31-Jul-01,577
01-Aug-01,578
02-Aug-01,579
03-Aug-01,580
04-Aug-01,581
05-Aug-01,582
06-Aug-01,583
07-Aug-01,584
08-Aug-01,585
09-Aug-01,586
10-Aug-01,587
11-Aug-01,588
12-Aug-01,589
13-Aug-01,590
14-Aug-01,591
15-Aug-01,592
16-Aug-01,593
17-Aug-01,594
18-Aug-01,595
19-Aug-01,596
20-Aug-01,597
21-Aug-01,598
22-Aug-01,599
23-Aug-01,600
24-Aug-01,601
25-Aug-01,602
26-Aug-01,603
27-Aug-01,604
28-Aug-01,605
29-Aug-01,606
30-Aug-01,607
31-Aug-01,608
01-Sep-01,609
02-Sep-01,610
03-Sep-01,611
04-Sep-01,612
05-Sep-01,613
06-Sep-01,614
07-Sep-01,615
08-Sep-01,616
09-Sep-01,617
10-Sep-01,618
11-Sep-01,619
12-Sep-01,620
13-Sep-01,621
14-Sep-01,622
15-Sep-01,623
16-Sep-01,624
17-Sep-01,625
18-Sep-01,626
19-Sep-01,627
20-Sep-01,628
21-Sep-01,629
22-Sep-01,630
23-Sep-01,631
24-Sep-01,632
25-Sep-01,633
26-Sep-01,634
27-Sep-01,635
28-Sep-01,636
29-Sep-01,637
30-Sep-01,638
01-Okt-01,639
02-Okt-01,640
03-Okt-01,641
04-Okt-01,642
05-Okt-01,643
06-Okt-01,644
07-Okt-01,645
08-Okt-01,646
09-Okt-01,647
10-Okt-01,648
11-Okt-01,649
12-Okt-01,650
13-Okt-01,651
14-Okt-01,652
15-Okt-01,653
16-Okt-01,654
17-Okt-01,655
18-Okt-01,656
19-Okt-01,657
20-Okt-01,658
21-Okt-01,659
22-Okt-01,660
23-Okt-01,661
24-Okt-01,662
25-Okt-01,663
26-Okt-01,664
27-Okt-01,665
28-Okt-01,666
29-Okt-01,667
30-Okt-01,668
31-Okt-01,669
01-Nov-01,670
02-Nov-01,671
03-Nov-01,672
04-Nov-01,673
05-Nov-01,674
06-Nov-01,675
07-Nov-01,676
08-Nov-01,677
09-Nov-01,678
10-Nov-01,679
11-Nov-01,680
12-Nov-01,681
13-Nov-01,682
14-Nov-01,683
15-Nov-01,684
16-Nov-01,685
17-Nov-01,686
18-Nov-01,687
19-Nov-01,688
20-Nov-01,689
21-Nov-01,690
22-Nov-01,691
23-Nov-01,692
24-Nov-01,693
25-Nov-01,694
26-Nov-01,695
27-Nov-01,696
28-Nov-01,697
29-Nov-01,698
30-Nov-01,699
01-Dez-01,700
02-Dez-01,701
03-Dez-01,702
04-Dez-01,703
05-Dez-01,704
06-Dez-01,705
07-Dez-01,706
08-Dez-01,707
09-Dez-01,708
10-Dez-01,709
11-Dez-01,710
12-Dez-01,711
13-Dez-01,712
14-Dez-01,713
15-Dez-01,714
16-Dez-01,715
17-Dez-01,716
18-Dez-01,717
19-Dez-01,718
20-Dez-01,719
21-Dez-01,720
22-Dez-01,721
23-Dez-01,722
24-Dez-01,723
25-Dez-01,724
26-Dez-01,725
27-Dez-01,726
28-Dez-01,727
29-Dez-01,728
30-Dez-01,729
31-Dez-01,730
01-Jan-02,731
02-Jan-02,732
03-Jan-02,733
04-Jan-02,734
05-Jan-02,735
06-Jan-02,736
07-Jan-02,737
08-Jan-02,738
09-Jan-02,739
10-Jan-02,740
11-Jan-02,741
12-Jan-02,742
13-Jan-02,743
14-Jan-02,744
15-Jan-02,745
16-Jan-02,746
17-Jan-02,747
18-Jan-02,748
19-Jan-02,749
20-Jan-02,750
21-Jan-02,751
22-Jan-02,752
23-Jan-02,753
24-Jan-02,754
25-Jan-02,755
26-Jan-02,756
27-Jan-02,757
28-Jan-02,758
29-Jan-02,759
30-Jan-02,760
31-Jan-02,761
01-Feb-02,762
02-Feb-02,763
03-Feb-02,764
04-Feb-02,765
05-Feb-02,766
06-Feb-02,767
07-Feb-02,768
08-Feb-02,769
09-Feb-02,770
10-Feb-02,771
11-Feb-02,772
12-Feb-02,773
13-Feb-02,774
14-Feb-02,775
15-Feb-02,776
16-Feb-02,777
17-Feb-02,778
18-Feb-02,779
19-Feb-02,780
20-Feb-02,781
21-Feb-02,782
22-Feb-02,783
23-Feb-02,784
24-Feb-02,785
25-Feb-02,786
26-Feb-02,787
27-Feb-02,788
28-Feb-02,789
01-Mrz-02,790
02-Mrz-02,791
03-Mrz-02,792
04-Mrz-02,793
05-Mrz-02,794
06-Mrz-02,795
07-Mrz-02,796
08-Mrz-02,797
09-Mrz-02,798
10-Mrz-02,799
11-Mrz-02,800
12-Mrz-02,801
13-Mrz-02,802
14-Mrz-02,803
15-Mrz-02,804
16-Mrz-02,805
17-Mrz-02,806
18-Mrz-02,807
19-Mrz-02,808
20-Mrz-02,809
21-Mrz-02,810
22-Mrz-02,811
23-Mrz-02,812
24-Mrz-02,813
25-Mrz-02,814
26-Mrz-02,815
27-Mrz-02,816
28-Mrz-02,817
29-Mrz-02,818
30-Mrz-02,819
31-Mrz-02,820
01-Apr-02,821
02-Apr-02,822
03-Apr-02,823
04-Apr-02,824
05-Apr-02,825
06-Apr-02,826
07-Apr-02,827
08-Apr-02,828
09-Apr-02,829
10-Apr-02,830
11-Apr-02,831
12-Apr-02,832
13-Apr-02,833
14-Apr-02,834
15-Apr-02,835
16-Apr-02,836
17-Apr-02,837
18-Apr-02,838
19-Apr-02,839
20-Apr-02,840
21-Apr-02,841
22-Apr-02,842
23-Apr-02,843
24-Apr-02,844
25-Apr-02,845
26-Apr-02,846
27-Apr-02,847
28-Apr-02,848
29-Apr-02,849
30-Apr-02,850
01-Mai-02,851
02-Mai-02,852
03-Mai-02,853
04-Mai-02,854
05-Mai-02,855
06-Mai-02,856
07-Mai-02,857
08-Mai-02,858
09-Mai-02,859
10-Mai-02,860
11-Mai-02,861
12-Mai-02,862
13-Mai-02,863
14-Mai-02,864
15-Mai-02,865
16-Mai-02,866
17-Mai-02,867
18-Mai-02,868
19-Mai-02,869
20-Mai-02,870
21-Mai-02,871
22-Mai-02,872
23-Mai-02,873
24-Mai-02,874
25-Mai-02,875
26-Mai-02,876
27-Mai-02,877
28-Mai-02,878
29-Mai-02,879
30-Mai-02,880
31-Mai-02,881
01-Jun-02,882
02-Jun-02,883
03-Jun-02,884
04-Jun-02,885
05-Jun-02,886
06-Jun-02,887
