date,close
24-Apr-07,5.7
25-Apr-07,6.2
26-Apr-07,6.2
27-Apr-07,4.3
30-Apr-07,4.8
1-May-07,6.2
2-May-07,5.8
3-May-07,5.9
4-May-07,4.8
7-May-07,5.3
8-May-07,6.3
9-May-07,4.4
10-May-07,1.2
11-May-07,1.1
14-May-07,0
15-May-07,5.6
16-May-07,6.3
17-May-07,2.4
18-May-07,2.8
21-May-07,4.2
22-May-07,0.2
23-May-07,0.3
24-May-07,2
25-May-07,0.2
29-May-07,0.8
30-May-07,2.8
31-May-07,4.3
1-Jun-07,1.5
4-Jun-07,4.4
5-Jun-07,0.9
6-Jun-07,0.5
7-Jun-07,1.4
8-Jun-07,2.2
11-Jun-07,0.7
12-Jun-07,6.6
13-Jun-07,7.5
14-Jun-07,6.3
15-Jun-07,5.1
18-Jun-07,2.2
19-Jun-07,2.4
20-Jun-07,5.5
21-Jun-07,5.3
22-Jun-07,4.3
25-Jun-07,1.4
26-Jun-07,1.2
27-Jun-07,2.6
28-Jun-07,1.7
29-Jun-07,0.3
2-Jul-07,0.1
3-Jul-07,1
5-Jul-07,2.1
6-Jul-07,0.1
9-Jul-07,1.6
10-Jul-07,2.7
11-Jul-07,3.7
12-Jul-07,2.6
13-Jul-07,5.7
16-Jul-07,4.6
17-Jul-07,5
18-Jul-07,4.7
19-Jul-07,3.3
20-Jul-07,0.6
23-Jul-07,1.2
24-Jul-07,1.7
25-Jul-07,1.2
26-Jul-07,5.3
27-Jul-07,3.5
30-Jul-07,2.1
31-Jul-07,0.9
1-Aug-07,1.1
2-Aug-07,2.4
3-Aug-07,2.8
6-Aug-07,5.4
7-Aug-07,0.8
8-Aug-07,1
9-Aug-07,0.3
10-Aug-07,3.6
13-Aug-07,4.7
14-Aug-07,4.4
15-Aug-07,6.1
16-Aug-07,3.4
17-Aug-07,2.4
20-Aug-07,0.7
21-Aug-07,1.3
22-Aug-07,1.6
23-Aug-07,3.9
24-Aug-07,4.5
27-Aug-07,3.3
28-Aug-07,5.2
29-Aug-07,5.1
30-Aug-07,5.2
31-Aug-07,4
4-Sep-07,3
5-Sep-07,1.7
6-Sep-07,0.8
7-Sep-07,0.1
10-Sep-07,5.2
11-Sep-07,6.8
12-Sep-07,5.6
13-Sep-07,5
14-Sep-07,4
17-Sep-07,5.1
18-Sep-07,6.8
19-Sep-07,7.2
20-Sep-07,4.6
21-Sep-07,4.4
24-Sep-07,4.8
25-Sep-07,6.5
26-Sep-07,6.3
27-Sep-07,9
28-Sep-07,9.7
1-Oct-07,8.3
2-Oct-07,9.1
3-Oct-07,6.7
4-Oct-07,7.1
5-Oct-07,6.4
8-Oct-07,7.6
9-Oct-07,9.3
10-Oct-07,14.3
11-Oct-07,20.7
12-Oct-07,14.6
15-Oct-07,13.4
16-Oct-07,9.4
17-Oct-07,8.6
18-Oct-07,8.6
19-Oct-07,9.5
22-Oct-07,9.6
23-Oct-07,10.5
24-Oct-07,14.8
25-Oct-07,13.9
26-Oct-07,10.3
29-Oct-07,10.1
30-Oct-07,10.8
31-Oct-07,12.6
1-Nov-07,14.3
2-Nov-07,13.4
5-Nov-07,15.1
6-Nov-07,13.3
7-Nov-07,9.2
8-Nov-07,8.3
9-Nov-07,7.7
12-Nov-07,8.6
13-Nov-07,8.9
14-Nov-07,10.2
15-Nov-07,9.4
16-Nov-07,10.1
19-Nov-07,10
20-Nov-07,10.4
21-Nov-07,9
23-Nov-07,9.3
26-Nov-07,7.6
27-Nov-07,8
28-Nov-07,8.5
29-Nov-07,8.1
30-Nov-07,7.6
3-Dec-07,8.6
4-Dec-07,10.7
5-Dec-07,11.5
6-Dec-07,10.2
7-Dec-07,10.5
10-Dec-07,14.7
11-Dec-07,12.8
12-Dec-07,11.1
13-Dec-07,10.6
14-Dec-07,11
17-Dec-07,9.4
18-Dec-07,8.3
19-Dec-07,8.6
20-Dec-07,8.3
21-Dec-07,10.4
24-Dec-07,12.6
26-Dec-07,12.9
27-Dec-07,14.9
28-Dec-07,12.9
31-Dec-07,12.4
2-Jan-08,13.7
3-Jan-08,11.7
4-Jan-08,10.3
7-Jan-08,9.4
8-Jan-08,9.4
9-Jan-08,13.9
10-Jan-08,16.2
11-Jan-08,17.6
14-Jan-08,13.1
15-Jan-08,14.5
16-Jan-08,13.7
17-Jan-08,12.5
18-Jan-08,11.8
22-Jan-08,10
23-Jan-08,10.1
24-Jan-08,12
25-Jan-08,14.6
28-Jan-08,13.6
29-Jan-08,10.5
30-Jan-08,11.4
31-Jan-08,10.9
1-Feb-08,12.1
4-Feb-08,15
5-Feb-08,12.4
6-Feb-08,10.8
7-Feb-08,10.4
8-Feb-08,12
11-Feb-08,12.2
12-Feb-08,13
13-Feb-08,16.9
14-Feb-08,16.6
15-Feb-08,18
19-Feb-08,16.3
20-Feb-08,14.8
21-Feb-08,15.2
22-Feb-08,13.5
25-Feb-08,12
26-Feb-08,12
27-Feb-08,13.3
28-Feb-08,15.1
29-Feb-08,14.7
3-Mar-08,12.5
4-Mar-08,12.9
5-Mar-08,11.9
6-Mar-08,10.2
7-Mar-08,10.4
10-Mar-08,11.6
11-Mar-08,13.1
12-Mar-08,13.1
13-Mar-08,12.2
14-Mar-08,14.8
17-Mar-08,14.6
18-Mar-08,13.6
19-Mar-08,14.1
20-Mar-08,12.8
24-Mar-08,12.5
25-Mar-08,13
26-Mar-08,12.9
27-Mar-08,12.5
28-Mar-08,12.1
31-Mar-08,10.4
1-Apr-08,12.5
2-Apr-08,13.7
3-Apr-08,13.5
4-Apr-08,15.5
7-Apr-08,13.9
8-Apr-08,13.6
9-Apr-08,12.9
10-Apr-08,11.8
11-Apr-08,12.7
14-Apr-08,13.2
15-Apr-08,11.6
16-Apr-08,10.1
17-Apr-08,11.1
18-Apr-08,12.8
21-Apr-08,11.8
22-Apr-08,13.2
23-Apr-08,11.7
24-Apr-08,11.2
25-Apr-08,9.6
28-Apr-08,9.8
29-Apr-08,11.7
30-Apr-08,12.8
1-May-08,12.7
2-May-08,12.3
5-May-08,10.9
6-May-08,13.5
7-May-08,15.5
8-May-08,12
9-May-08,12.1
12-May-08,12.3
13-May-08,14.6
14-May-08,13.4
15-May-08,10.7
16-May-08,11
19-May-08,12.4
20-May-08,13.3
21-May-08,12.2
22-May-08,14.8
23-May-08,12.3
27-May-08,11.8
28-May-08,12.8
29-May-08,13.3
30-May-08,11.6
2-Jun-08,11
3-Jun-08,12.1
4-Jun-08,10.4
5-Jun-08,7.5
6-Jun-08,9.7
9-Jun-08,12.3
10-Jun-08,12.9
11-Jun-08,11.8
12-Jun-08,10.6
13-Jun-08,11
16-Jun-08,11.1
17-Jun-08,11.1
18-Jun-08,10.1
19-Jun-08,9.1
20-Jun-08,9.7
23-Jun-08,10.2
24-Jun-08,8.1
25-Jun-08,9.8
26-Jun-08,9.4
27-Jun-08,8.6
30-Jun-08,7.9
1-Jul-08,8.3
2-Jul-08,8.8
3-Jul-08,8.4
7-Jul-08,9
8-Jul-08,7.8
9-Jul-08,7
10-Jul-08,6.2
11-Jul-08,9.3
14-Jul-08,7.3
15-Jul-08,6.6
16-Jul-08,5.5
17-Jul-08,8.5
18-Jul-08,9.2
21-Jul-08,6.5
