date,close
2000-01-01,5.7
2000-01-02,6.2
2000-01-03,6.2
2000-01-04,4.3
2000-01-05,4.8
2000-01-06,6.2
2000-01-07,5.8
2000-01-08,5.9
2000-01-09,4.8
2000-01-10,5.3
2000-01-11,6.3
2000-01-12,4.4
2000-01-13,1.2
2000-01-14,1.1
