date,close
10-Nov-01,7.6
11-Nov-01,5.1
12-Nov-01,0.4
13-Nov-01,0.6
14-Nov-01,-0.3
15-Nov-01,7.2
16-Nov-01,4.7
17-Nov-01,8
18-Nov-01,6.3
19-Nov-01,3.6
20-Nov-01,4.7
21-Nov-01,6.3
22-Nov-01,0.3
23-Nov-01,-0.9
24-Nov-01,4.1
25-Nov-01,7.3
26-Nov-01,3.1
27-Nov-01,5.1
28-Nov-01,3.7
29-Nov-01,4
30-Nov-01,7.2
01-Jan-02,4.5
02-Jan-02,0.8
03-Jan-02,2.2
04-Jan-02,2.2
05-Jan-02,3
06-Jan-02,4.7
07-Jan-02,3.4
08-Jan-02,5.5
09-Jan-02,1.6
10-Jan-02,4.7
11-Jan-02,4.9
12-Jan-02,5.5
13-Jan-02,6.4
14-Jan-02,6.4
15-Jan-02,6.1
16-Jan-02,5.5
17-Jan-02,6.1
18-Jan-02,4.2
19-Jan-02,4
20-Jan-02,5
21-Jan-02,4.1
22-Jan-02,6.6
23-Jan-02,-0.3
24-Jan-02,-0.7
25-Jan-02,-3
26-Jan-02,-1.7
27-Jan-02,-3
28-Jan-02,4.9
29-Jan-02,1
30-Jan-02,1.1
31-Jan-02,5.8
01-Feb-02,4.4
02-Feb-02,8.1
03-Feb-02,7.1
04-Feb-02,3.9
05-Feb-02,5.4
06-Feb-02,4
07-Feb-02,2.5
08-Feb-02,5.9
09-Feb-02,5.8
10-Feb-02,4
11-Feb-02,3.1
12-Feb-02,2.3
13-Feb-02,0.9
14-Feb-02,0.2
15-Feb-02,5.7
16-Feb-02,6
17-Feb-02,4
18-Feb-02,0.7
19-Feb-02,-2.6
20-Feb-02,-3.7
21-Feb-02,-2.8
22-Feb-02,2.4
23-Feb-02,-0.1
24-Feb-02,-2.1
25-Feb-02,-0.2
26-Feb-02,0.1
27-Feb-02,0.7
28-Feb-02,-0.3
01-Mrz-02,-0.8
02-Mrz-02,-2.2
03-Mrz-02,-0.8
04-Mrz-02,3.9
05-Mrz-02,2.6
06-Mrz-02,-0.4
07-Mrz-02,0.6
08-Mrz-02,1.8
09-Mrz-02,2.4
10-Mrz-02,0.6
11-Mrz-02,3.8
12-Mrz-02,3.7
13-Mrz-02,1.9
14-Mrz-02,1
15-Mrz-02,1.5
16-Mrz-02,2.7
17-Mrz-02,4.8
18-Mrz-02,3.7
19-Mrz-02,2.1
20-Mrz-02,2.4
21-Mrz-02,1.5
22-Mrz-02,2.2
23-Mrz-02,2.6
24-Mrz-02,3
25-Mrz-02,1.8
26-Mrz-02,3.8
